episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,94.16,
210,0,302,93.16999999999999,
215,0,309,92.48,
220,0,306,92.47999999999999,
225,0,319,92.74,
230,0,304,93.63000000000001,
235,0,293,92.2,
240,0,311,90.71,
245,0,310,143.7,
250,0,313,92.63,
255,0,313,94.30000000000001,
260,0,317,94.49,
265,0,290,92.29,
270,0,301,93.10000000000001,
275,0,319,94.67999999999999,
280,0,317,93.19,
285,0,310,92.74,
290,0,322,93.61,
295,0,306,93.37,
300,0,315,94.77999999999999,
305,0,304,93.01,
310,0,309,91.71000000000001,
315,0,314,92.14999999999999,
320,0,311,93.49000000000001,
325,0,303,92.36,
330,0,313,95.22,
335,0,308,92.31,
340,0,312,96.02,
345,0,301,92.31,
350,0,313,91.3,
355,0,314,92.98,
360,0,309,92.28999999999999,
365,0,297,94.55,
370,0,316,92.73,
375,0,323,92.71,
380,0,293,92.36,
385,0,301,96.12,
390,0,319,93.35,
395,0,289,93.97,
400,0,303,92.52,
405,0,323,93.4,
410,0,323,93.69,
415,0,301,92.89,
420,0,314,93.94,
425,0,297,95.52,
430,0,312,93.63,
435,0,297,92.82000000000001,
440,0,299,93.49000000000001,
445,0,300,92.97,
450,0,298,93.02,
455,0,308,93.42999999999999,
460,0,310,92.16,
465,0,302,92.7,
470,0,308,92.75,
475,0,291,93.04,
480,0,312,91.61999999999999,
485,0,326,92.81,
490,0,292,92.78,
495,0,298,92.15,
500,0,305,95.3,
505,0,303,92.52000000000001,
510,0,293,92.14,
515,0,320,94.83,
520,0,314,93.41,
525,0,299,92.36,
530,0,304,92.47,
535,0,311,94.39999999999999,
540,0,293,93.13000000000001,
545,0,303,93.35,
550,0,309,93.52000000000001,
555,0,311,92.64,
560,0,308,93.25,
565,0,328,93.58999999999999,
570,0,306,91.82,
575,0,305,92.41,
580,0,293,92.34,
585,0,308,96.5,
590,0,313,93.27,
595,0,299,92.41,
600,0,297,95.64,
605,0,322,93.57000000000001,
610,0,304,93.41,
615,0,296,93.69999999999999,
620,0,303,94.56,
625,0,309,94.11,
630,0,299,93.86,
635,0,283,95.53,
640,0,288,94.85000000000001,
645,0,320,93.22000000000001,
650,0,298,94.43,
655,0,291,95.44,
660,0,312,95.6,
665,0,312,92.0,
670,0,316,91.78,
675,0,324,95.58999999999999,
680,0,292,91.36999999999999,
685,0,310,92.95,
690,0,306,93.83,
695,0,299,93.17,
700,0,306,94.0,
705,0,309,92.53,
710,0,292,93.71,
715,0,302,93.21000000000001,
720,0,296,94.47,
725,0,319,93.09,
730,0,292,95.08999999999999,
735,0,295,94.06,
740,0,298,92.86999999999999,
745,0,319,93.14,
750,0,286,93.59,
755,0,293,93.83,
760,0,312,94.17,
765,0,314,93.27000000000001,
770,0,290,93.46,
775,0,300,93.02000000000001,
780,0,300,94.32,
785,0,326,94.85,
790,0,295,94.00999999999999,
795,0,288,94.08,
800,0,292,92.75,
805,0,320,92.30000000000001,
810,0,292,94.43,
815,0,289,93.35,
820,0,287,93.63,
825,0,312,91.72999999999999,
830,0,278,94.03999999999999,
835,0,266,95.00999999999999,
840,0,271,93.69,
845,0,309,92.96,
850,0,280,93.17999999999999,
855,0,277,92.2,
860,0,291,93.67,
865,0,280,92.78,
870,0,279,93.88,
875,0,283,94.85,
880,0,280,93.05,
885,0,310,91.96000000000001,
890,0,290,95.69,
895,0,270,93.04,
900,0,289,93.26,
905,0,282,93.11,
910,0,277,93.55999999999999,
915,0,283,95.11000000000001,
920,0,286,92.42,
925,0,297,91.27,
930,0,292,93.65,
935,0,281,93.44000000000001,
940,0,263,92.52000000000001,
945,0,311,96.61,
950,0,289,92.09,
955,0,295,92.44,
960,0,284,92.91,
965,0,298,91.53,
970,0,293,94.51,
975,0,268,95.07,
980,0,268,93.56,
985,0,276,95.19999999999999,
990,0,253,94.28,
995,0,269,94.32,
1000,0,277,92.97,
1005,0,306,91.99,
1010,0,263,93.74,
1015,0,261,92.61,
1020,0,272,92.38,
1025,0,267,91.2,
1030,0,280,91.12,
1035,0,271,92.06,
1040,0,275,93.42,
1045,0,255,92.57,
1050,0,294,94.1,
1055,0,260,92.14999999999999,
1060,0,250,91.77000000000001,
1065,0,327,93.08,
1070,0,262,92.11,
1075,0,273,92.74,
