episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,94.14999999999999,
210,0,314,91.94000000000001,
215,0,319,92.91000000000001,
220,0,303,92.00999999999999,
225,0,285,93.74000000000001,
230,0,286,93.3,
235,0,287,92.5,
240,0,276,93.03,
245,0,293,93.84,
250,0,286,91.58,
255,0,277,91.53,
260,0,281,92.66,
265,0,275,92.26,
270,0,285,92.91,
275,0,294,92.6,
280,0,284,91.88,
285,0,271,92.13,
290,0,273,92.61,
295,0,272,92.14,
300,0,280,92.56,
305,0,268,92.39,
310,0,275,91.56,
315,0,272,92.61,
320,0,243,92.7,
325,0,257,93.17999999999999,
330,0,273,91.25,
335,0,270,91.99,
340,0,252,91.92999999999999,
345,0,242,92.96,
350,0,237,93.53999999999999,
355,0,237,91.92,
360,0,239,91.73,
365,0,231,91.19,
370,0,227,91.75,
375,0,236,92.7,
380,0,240,91.25,
385,0,236,91.71000000000001,
390,0,248,91.38000000000001,
395,0,249,92.57000000000001,
400,0,222,92.74000000000001,
405,0,220,92.24,
410,0,230,93.07,
415,0,242,91.42999999999999,
420,0,244,92.46,
425,0,252,92.49,
430,0,228,91.58,
435,0,238,93.02999999999999,
440,0,241,91.77,
445,0,226,91.78999999999999,
450,0,227,92.64,
455,0,237,91.55,
460,0,229,91.82000000000001,
465,0,214,91.92999999999999,
470,0,225,93.39999999999999,
475,0,214,92.62,
480,0,205,91.58,
485,0,205,93.18,
490,0,196,92.94,
495,0,202,92.48,
500,0,207,92.84,
505,0,205,92.63,
510,0,203,95.72,
515,0,210,92.33999999999999,
520,0,185,92.35,
525,0,198,91.3,
530,0,187,91.16000000000001,
535,0,209,92.8,
540,0,207,91.74,
545,0,209,92.64999999999999,
550,0,197,92.09,
555,0,202,91.95,
560,0,203,92.61,
565,0,185,93.63000000000001,
570,0,199,93.71,
575,0,212,93.45,
580,0,211,93.51,
585,0,212,94.16000000000001,
590,0,224,92.85,
595,0,212,92.03999999999999,
600,0,210,93.22,
605,0,213,92.69,
610,0,199,92.88,
615,0,188,91.92,
620,0,201,92.63,
625,0,200,92.41999999999999,
630,0,181,92.11,
