episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.29,
210,0,57,93.33,
215,0,53,93.08,
220,0,66,93.76,
225,0,52,93.67,
230,0,59,92.41,
235,0,57,93.75999999999999,
240,0,52,92.5,
245,0,51,93.14,
250,0,55,93.36,
255,0,57,93.38,
260,0,59,92.6,
265,0,59,92.15,
270,0,64,94.0,
275,0,51,93.16,
280,0,57,92.75,
285,0,64,92.41,
290,0,65,93.41000000000001,
295,0,58,93.41,
300,0,54,93.39,
305,0,51,92.87,
310,0,55,93.76,
315,0,58,92.84,
320,0,56,92.23,
325,0,53,94.16,
330,0,81,92.89,
335,0,59,93.42,
340,0,66,94.3,
345,0,69,92.09,
350,0,64,93.27,
355,0,64,93.49,
360,0,72,92.64,
365,0,64,92.78999999999999,
370,0,59,93.41,
375,0,59,93.53,
380,0,73,93.96,
385,0,64,92.28,
390,0,63,92.42999999999999,
395,0,70,91.64,
400,0,62,93.11,
405,0,82,92.92,
410,0,64,91.79,
415,0,59,91.86999999999999,
420,0,58,93.51,
425,0,60,93.02999999999999,
430,0,63,92.50999999999999,
435,0,58,92.49,
440,0,52,94.25999999999999,
445,0,52,92.87,
450,0,64,92.19,
455,0,61,92.53,
460,0,70,92.52000000000001,
465,0,76,93.02000000000001,
470,0,66,92.4,
475,0,57,91.53,
480,0,72,91.03999999999999,
485,0,66,91.58,
490,0,52,92.11,
495,0,51,92.08999999999999,
500,0,67,93.39999999999999,
505,0,64,91.55000000000001,
510,0,56,92.78999999999999,
515,0,62,92.66,
520,0,67,91.88,
525,0,61,91.38,
530,0,63,92.69,
535,0,72,93.28999999999999,
540,0,65,92.39,
545,0,63,94.0,
550,0,62,92.86,
555,0,68,92.71000000000001,
560,0,76,93.01,
565,0,67,91.61,
570,0,66,93.86,
575,0,64,92.45,
580,0,68,92.03,
585,0,69,91.33,
590,0,77,93.51,
595,0,68,91.45,
600,0,56,90.78,
605,0,61,92.03,
610,0,65,92.03999999999999,
615,0,60,93.25999999999999,
620,0,56,92.5,
625,0,68,90.89,
630,0,62,93.08,
635,0,68,91.59,
640,0,60,91.57,
645,0,62,91.66,
650,0,65,91.61999999999999,
655,0,66,91.79,
660,0,64,92.56,
665,0,64,92.0,
670,0,58,92.17,
675,0,59,92.63,
680,0,69,91.92,
685,0,62,91.73,
690,0,64,91.88,
695,0,66,93.54,
700,0,65,92.44,
705,0,77,92.66,
710,0,65,91.12,
715,0,65,91.05999999999999,
720,0,52,91.9,
725,0,51,92.30000000000001,
730,0,60,90.75,
735,0,67,91.39,
740,0,69,93.1,
745,0,59,92.96,
750,0,55,91.22,
755,0,58,91.72,
760,0,60,91.38,
765,0,53,92.01,
770,0,51,91.65,
775,0,52,91.72,
780,0,49,91.99000000000001,
785,0,60,91.91,
790,0,50,91.49,
795,0,58,91.57,
800,0,59,91.58,
805,0,55,91.88,
810,0,61,92.4,
815,0,74,90.88,
820,0,59,90.97000000000001,
825,0,68,91.19,
830,0,64,89.87,
835,0,76,91.58,
840,0,61,92.06,
845,0,54,91.43,
850,0,54,91.33,
855,0,50,91.38,
860,0,49,90.86,
865,0,54,91.52999999999999,
870,0,52,91.31,
875,0,57,92.31,
880,0,54,92.23,
885,0,57,91.22,
890,0,53,91.69,
895,0,57,91.71,
900,0,60,91.22,
905,0,63,91.88,
910,0,49,92.98,
915,0,53,91.04,
920,0,56,91.36,
925,0,64,92.13999999999999,
930,0,57,93.13999999999999,
935,0,45,91.83000000000001,
940,0,59,91.16999999999999,
945,0,51,90.52,
950,0,48,90.96,
955,0,51,90.60000000000001,
960,0,59,90.76,
965,0,48,90.71000000000001,
970,0,45,91.82,
975,0,50,91.34,
980,0,54,90.11,
985,0,56,91.2,
990,0,47,91.03,
995,0,51,91.34,
1000,0,48,90.97,
1005,0,55,91.95,
1010,0,46,91.8,
1015,0,41,90.55,
1020,0,46,90.37,
1025,0,59,91.1,
1030,0,45,90.34,
1035,0,51,92.04,
1040,0,44,91.08,
1045,0,45,91.42,
1050,0,49,92.03,
1055,0,50,92.34,
1060,0,54,92.09,
1065,0,53,89.96000000000001,
1070,0,48,90.29,
1075,0,48,90.61,
1080,0,48,93.01,
1085,0,46,91.06,
1090,0,45,90.36,
1095,0,49,92.38,
1100,0,45,90.35000000000001,
1105,0,40,90.37,
1110,0,37,89.96000000000001,
1115,0,43,91.8,
1120,0,43,91.25,
1125,0,27,89.78999999999999,
1130,0,37,90.61,
1135,0,39,92.08,
1140,0,43,91.46,
