t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.872278260869563,4.750732850241542,4.813537123993557,4.713978723404257,4.785000000000002,4.787416023166024,1.015578623509088,1.0150661003714618,0.9994953387893738,29.887200000000007,30.130199999999995,2.3362689999999997,2.2996905,1.0,4.9846956521739125,4.867220077220078,5.102398452611218,-354.87772946859894,0.011138774868841328,-0.12917392058708246,-0.057174516908209405
