t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
2.870030592734227,2.7734674952198866,2.8270806118546843,2.722928229665072,2.817366242038215,2.8071066878980884,1.0309146812302763,1.0346825198491403,1.0036548500932856,41.810399999999994,42.2136,1.9610329999999998,1.9082149999999998,1.0,2.280841300191205,2.356624203821656,2.166985645933014,-87.83122370936904,-0.017919010531626426,-0.08188464635937277,-0.03973416188655321
