t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.816974235104669,5.044772946859904,5.056561881374127,5.432461755233494,4.764830917874395,4.78631374127751,0.8810579727812162,0.8771034445450222,0.995511614038619,29.887200000000007,29.383200000000002,2.3362689999999997,2.3938455,0.0,4.568872785829308,4.356172839506173,4.8879227053140095,1442.081851851852,0.0068102879469579625,0.5886557690147173,0.0001231884057233401
