t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.217397745571659,4.351256038647343,4.387326594202899,4.5672705314009665,4.160727321524424,4.207246376811594,0.9211730174260253,0.9109877098189233,0.9889431112131768,31.194000000000003,30.851999999999997,2.13889,2.1788300000000005,0.0,0.9402093397745571,0.5980944712828771,1.4533816425120774,682.3925603864734,0.04595598897621396,0.3554394993630878,-0.005362318840639091
