t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.209260869565217,4.456582125603864,4.465639210950081,4.8132648953301125,4.196790123456791,4.218793612453033,0.8764931297560948,0.8719217027777896,0.9947844120813846,31.2804,30.556800000000006,2.143662,2.208477,0.0,2.374090177133655,1.7925120772946859,3.2464573268921098,210.04909822866344,0.02367329772331539,0.6048836455755863,-0.0009275362318703628
