episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,90.66,
210,0,312,90.88,
215,0,293,92.6,
220,0,305,90.98,
225,0,319,91.77,
230,0,305,91.37,
235,0,319,92.56,
240,0,316,91.81,
245,0,303,91.91,
250,0,316,92.67999999999999,
255,0,308,91.46000000000001,
260,0,312,92.5,
265,0,307,91.43,
270,0,318,91.4,
275,0,313,93.88000000000001,
280,0,309,91.12,
285,0,309,89.86,
290,0,318,90.69,
295,0,302,92.82000000000001,
300,0,293,94.05,
305,0,318,91.74,
310,0,305,91.91,
315,0,310,89.84,
320,0,315,92.21,
325,0,311,90.92,
330,0,298,91.11999999999999,
335,0,302,91.39999999999999,
340,0,319,90.82000000000001,
345,0,310,92.21,
350,0,294,90.18,
355,0,295,92.11,
360,0,282,91.82000000000001,
365,0,281,89.56,
370,0,312,91.47,
375,0,300,90.83,
380,0,323,89.81,
385,0,293,89.42,
390,0,295,91.52,
395,0,296,91.05,
400,0,301,88.52999999999999,
405,0,295,89.94,
410,0,301,90.34,
415,0,290,89.57,
420,0,301,90.42,
425,0,288,89.87,
430,0,290,90.39999999999999,
435,0,295,90.47,
440,0,299,91.71000000000001,
445,0,293,90.14999999999999,
450,0,310,90.21,
455,0,298,89.22000000000001,
460,0,290,90.72,
465,0,278,88.44000000000001,
470,0,287,90.14,
475,0,291,90.02000000000001,
480,0,292,90.1,
485,0,308,88.75,
490,0,302,89.25,
495,0,286,90.02,
500,0,283,89.5,
505,0,309,89.57,
510,0,277,90.41000000000001,
515,0,290,88.54,
520,0,293,90.85,
525,0,294,90.02000000000001,
530,0,286,89.23,
535,0,279,89.04,
540,0,289,89.25999999999999,
545,0,290,89.86,
550,0,284,90.03999999999999,
555,0,271,91.08,
560,0,284,89.63,
565,0,283,89.67,
570,0,285,89.02000000000001,
575,0,275,88.07000000000001,
580,0,284,89.36,
585,0,287,89.69,
590,0,294,88.97,
595,0,270,88.69,
600,0,274,90.78999999999999,
605,0,290,88.64,
610,0,255,89.38000000000001,
615,0,253,87.49,
620,0,265,89.36,
625,0,273,88.43,
630,0,268,88.49,
635,0,269,88.51,
640,0,284,88.85000000000001,
645,0,269,87.57,
650,0,267,88.64,
655,0,273,88.72999999999999,
660,0,266,87.03,
665,0,260,91.2,
670,0,267,88.29,
675,0,256,88.97,
680,0,265,88.47,
685,0,254,89.36,
690,0,260,89.98,
695,0,253,88.96000000000001,
700,0,271,89.05,
705,0,261,89.60000000000001,
710,0,254,88.61,
715,0,264,88.60000000000001,
720,0,272,88.56,
725,0,263,87.69,
730,0,259,88.37,
735,0,264,88.0,
740,0,248,88.74,
745,0,252,87.67,
750,0,229,88.69000000000001,
755,0,247,87.32,
760,0,248,90.05,
765,0,242,89.05000000000001,
770,0,260,86.65,
775,0,257,89.33999999999999,
780,0,248,86.71,
785,0,248,88.97,
790,0,243,88.41999999999999,
795,0,247,89.07,
800,0,251,88.17999999999999,
805,0,238,87.02000000000001,
810,0,245,88.38,
815,0,242,89.19,
820,0,240,87.85,
825,0,258,89.08,
830,0,237,88.01,
835,0,232,87.78999999999999,
840,0,256,89.02,
845,0,255,88.88,
850,0,239,89.16000000000001,
855,0,237,87.8,
860,0,216,87.86,
865,0,228,88.17,
870,0,212,91.12,
875,0,222,87.86,
880,0,235,87.67,
885,0,212,87.57000000000001,
890,0,222,87.54,
895,0,244,87.38,
900,0,223,89.8,
905,0,239,88.91,
910,0,238,88.16000000000001,
915,0,246,88.55,
920,0,232,86.96,
925,0,239,88.19,
930,0,227,88.94000000000001,
935,0,219,89.39999999999999,
940,0,223,88.35,
945,0,230,89.36,
950,0,245,87.3,
955,0,216,87.16,
960,0,219,88.22999999999999,
965,0,254,90.28,
