episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
305,518,517,107.41,340.03200000000015
310,305,383,108.28,344.59199999999987
315,293,374,106.07000000000001,309.46200000000016
320,287,388,106.45,333.72200000000004
325,288,370,106.47,355.96199999999965
330,286,363,108.68,373.79199999999975
335,280,381,107.35000000000001,372.1019999999998
340,290,377,105.12,327.57199999999995
345,285,371,106.36999999999999,299.9119999999996
350,308,360,107.16,320.7519999999997
355,289,374,106.83,364.4319999999999
360,290,388,104.10000000000001,290.092
365,279,374,104.41,296.5519999999998
370,297,384,106.01,313.3419999999998
375,295,375,105.08,305.2720000000002
380,286,376,106.0,308.24199999999973
385,298,386,109.37,397.0920000000002
390,300,365,105.35,293.7619999999998
395,279,378,103.08,268.2220000000002
400,300,386,104.53,273.672
405,282,387,106.10000000000001,302.14199999999977
410,288,383,107.08,300.75199999999984
415,288,385,104.32000000000001,257.572
420,283,367,103.58999999999999,245.43199999999993
425,311,379,104.55,234.51200000000014
430,323,359,106.55,292.3320000000004
435,296,393,102.66000000000001,229.722
440,298,354,104.35,254.8420000000002
445,307,373,104.14,253.78200000000007
450,294,367,104.2,231.8419999999999
455,300,380,103.15,240.68200000000004
460,292,358,104.66000000000001,278.17199999999974
465,305,378,105.32,262.8319999999998
470,302,363,103.41,242.81199999999998
475,308,367,101.5,179.302
480,270,352,102.1,189.13200000000012
485,276,352,103.26,227.08199999999997
490,290,371,102.80999999999999,227.38200000000006
495,283,359,103.49,212.97200000000004
500,276,387,103.4,200.75199999999984
505,292,363,103.13,212.86200000000005
510,305,379,103.12,233.59199999999996
515,286,369,103.07000000000001,226.91199999999995
520,299,351,104.37,253.05200000000016
525,282,369,104.58,197.42199999999985
530,289,361,102.78,215.6819999999998
535,300,357,105.48,266.37199999999984
540,285,360,101.37,166.8119999999996
545,290,365,102.64,221.73200000000008
550,299,367,104.66,204.39200000000017
555,283,356,104.21000000000001,220.59200000000004
560,290,347,101.97,160.63200000000006
565,278,346,102.53,176.72200000000004
570,282,360,105.42,255.49200000000008
575,287,361,103.5,201.02200000000002
580,277,364,107.89,249.8120000000003
585,292,367,101.92,155.50200000000004
590,308,364,105.01,184.6519999999999
595,292,363,103.39999999999999,217.70200000000017
600,275,339,102.83999999999999,137.10199999999992
605,294,350,102.94,211.20199999999997
610,301,348,101.80999999999999,142.01200000000009
615,295,345,105.05,213.63200000000006
620,283,361,103.42,176.73199999999994
625,307,349,104.17,198.122
630,298,366,102.1,147.702
635,293,363,99.92,120.05199999999995
640,286,340,104.64,181.84200000000004
645,290,352,102.96,151.5219999999997
650,293,319,98.97,93.56200000000008
655,283,324,102.8,129.58200000000005
660,295,330,100.24,84.00200000000002
665,281,348,102.72,194.27200000000008
670,290,349,102.92999999999999,148.72200000000024
675,268,346,102.80000000000001,158.752
680,304,327,102.47,137.52200000000002
685,301,333,101.38,140.81199999999995
690,290,336,100.96000000000001,111.27199999999992
695,291,354,102.53,172.38199999999998
700,295,344,102.09,144.73199999999997
705,296,342,101.11,113.20200000000004
710,289,347,100.73,117.28199999999993
715,282,335,101.89999999999999,132.48199999999997
720,287,322,101.35,98.20200000000004
725,288,329,103.59,170.98200000000014
730,294,335,105.26,185.782
735,291,339,100.71000000000001,126.99199999999996
740,285,337,102.04,136.64199999999994
745,307,322,101.59,108.84199999999997
750,291,350,101.19,107.102
755,298,326,101.76,140.1119999999999
760,288,337,100.5,128.43200000000007
