t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.213935587761674,4.353107890499195,4.416005495169082,4.55048309178744,4.2044256575416,4.221524422973698,0.9277090668884288,0.9239514954202571,0.9959496229989703,31.251599999999996,30.527999999999995,2.1418540000000004,2.1581999999999995,0.0,2.2979066022544283,1.7541062801932368,3.113607085346216,165.38662479871172,0.01699610191308516,0.47628565537889084,0.0035265700482227658
