t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.873317874396134,4.791366183574875,4.862147468599033,4.806758220502904,4.78103474903475,4.776003861003862,0.9936018501267941,0.9946484781867262,1.0010533676641187,29.9088,30.085199999999997,2.3375600000000003,2.31467,1.0,3.33880193236715,3.22030888030888,3.45752417794971,-34.33073429951682,0.004631325440295568,-0.027473463696125702,-0.055716183574874734
