episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
305,621,414,105.32000000000001,
310,346,314,103.35000000000001,
315,344,306,103.82,
320,375,314,105.97,
325,368,283,104.03999999999999,
330,350,294,103.95,
335,354,310,106.50999999999999,
340,354,305,106.84,
345,379,326,105.16000000000001,
350,354,308,109.31,
355,356,301,106.69,
360,348,298,106.55,
365,349,291,104.75,
370,349,281,104.06,
375,332,310,102.93,
380,330,308,104.39,
385,366,302,106.92999999999999,
390,345,303,105.42999999999999,
395,353,285,106.71,
400,376,304,101.50999999999999,
405,345,308,104.33999999999999,
410,385,296,104.0,
415,347,295,104.72999999999999,
420,368,308,103.00999999999999,
425,332,285,103.94,
430,321,293,103.3,
435,349,285,105.75,
440,358,299,104.01,
445,357,302,105.84,
450,352,303,105.52,
455,332,305,103.47,
460,347,307,104.2,
465,332,318,105.85000000000001,
470,339,314,103.10000000000001,
475,356,302,108.47,
480,351,291,105.73,
485,349,312,100.53,
490,351,303,102.42,
495,342,287,104.8,
500,359,306,105.92,
505,358,298,102.28999999999999,
510,371,320,103.49000000000001,
515,353,304,103.89,
520,342,313,105.8,
525,357,308,105.73,
530,329,294,102.89,
535,359,307,104.35,
540,339,297,101.39999999999999,
545,346,305,102.58,
550,344,311,105.00999999999999,
555,352,295,102.96000000000001,
560,356,303,105.22,
565,368,312,103.3,
570,358,295,102.69,
575,352,306,103.52,
580,373,320,101.67,
585,350,304,106.64999999999999,
590,355,299,105.66,
595,360,306,105.07000000000001,
600,362,302,103.28,
605,367,301,103.41,
610,357,299,105.76,
615,365,297,104.55000000000001,
620,376,307,103.78999999999999,
625,347,307,100.8,
630,329,300,105.83,
635,332,307,103.42,
640,337,291,104.87,
645,320,302,104.83,
650,347,301,105.13,
655,353,292,104.17,
660,361,308,103.9,
665,340,324,103.69,
670,350,334,103.84,
675,347,319,107.21000000000001,
680,353,305,106.45,
685,376,315,105.78,
690,358,317,105.14,
695,339,295,105.05,
700,358,305,102.3,
705,354,309,103.78999999999999,
710,344,303,103.49000000000001,
715,338,313,104.44999999999999,
720,347,312,107.0,
725,356,316,102.63,
730,348,294,105.53999999999999,
735,362,305,103.56,
740,357,310,102.67,
745,345,308,103.87,
750,346,312,104.27,
755,339,305,103.26,
760,340,302,102.86,
765,364,312,106.86,
770,360,314,105.61,
775,357,316,104.55000000000001,
780,348,308,103.2,
785,355,325,101.72,
790,349,303,104.80999999999999,
795,362,333,104.61,
800,375,309,104.57,
805,362,285,102.83,
