t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.872278260869565,4.7906072463768075,4.815267447665054,4.723560386473431,4.821161030595815,4.835305152979065,1.0236568938179833,1.0206625164360927,0.9970748232147177,29.887200000000007,30.031199999999995,2.3362689999999997,2.3087880000000003,1.0,4.945342995169082,4.7865217391304355,5.183574879227053,-343.69829951690815,0.007107893174121704,-0.15339369172003148,-0.05721557971014146
