t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
3.2508513513513515,3.1936801801801797,3.21010009009009,3.2031704545454547,3.1701940298507463,3.187447761194029,0.995091521486434,0.9897050671630936,0.9945869759644879,29.732400000000002,29.921399999999995,1.5564829999999998,1.5321884999999997,1.0,3.1989639639639638,3.392014925373134,2.905,-82.64594594594588,0.012627382887542506,-0.12244250675067503,-0.03379684684684703
