t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.213935587761674,4.454134460547504,4.455919887278583,4.8125140901771335,4.2044256575416,4.215214707461085,0.8758862059364767,0.8736443319975502,0.9974404506844248,31.251599999999996,30.5622,2.1418540000000004,2.210853,0.0,0.9520933977455717,0.4431293612453033,1.7155394524959742,14.483349436392915,0.007692789407765244,0.5919337090713902,-0.0005676328502204342
