episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.71,
210,0,302,91.80999999999999,
215,0,309,92.3,
220,0,306,94.18,
225,0,318,93.66,
230,0,304,93.02999999999999,
235,0,292,91.75,
240,0,312,91.33,
245,0,307,91.96,
250,0,310,95.13000000000001,
255,0,312,95.38,
260,0,319,92.09,
265,0,320,93.04,
270,0,296,91.49000000000001,
275,0,306,93.17,
280,0,303,93.76,
285,0,310,94.62,
290,0,301,92.64999999999999,
295,0,308,93.78999999999999,
300,0,320,94.50999999999999,
305,0,314,92.87,
310,0,292,92.14999999999999,
315,0,304,93.31,
320,0,326,94.19999999999999,
325,0,307,92.04,
330,0,323,93.19,
335,0,290,94.27,
340,0,311,93.01,
345,0,308,93.66000000000001,
350,0,300,94.12,
355,0,320,92.87,
360,0,307,92.75999999999999,
365,0,304,94.72,
370,0,302,94.58,
375,0,308,91.55000000000001,
380,0,322,93.33,
385,0,305,93.69000000000001,
390,0,311,94.16,
395,0,309,91.97,
400,0,303,95.02,
405,0,321,92.13,
410,0,323,93.93,
415,0,299,94.27,
420,0,315,94.22999999999999,
425,0,320,92.73,
430,0,322,92.4,
435,0,328,93.17999999999999,
440,0,304,94.06,
445,0,300,94.82000000000001,
450,0,314,93.05999999999999,
455,0,309,92.96000000000001,
460,0,304,92.38,
465,0,315,91.6,
470,0,302,93.09,
475,0,314,92.89999999999999,
480,0,305,93.69,
485,0,314,94.36,
490,0,306,93.39,
495,0,300,93.89,
500,0,305,92.89,
505,0,320,91.6,
510,0,308,92.57000000000001,
515,0,303,92.33,
520,0,314,91.71,
525,0,313,93.81,
530,0,302,93.87,
535,0,305,91.38000000000001,
540,0,298,92.27,
545,0,321,92.95,
550,0,319,93.96000000000001,
555,0,311,92.79,
560,0,315,93.83,
565,0,307,91.88,
570,0,307,92.44,
575,0,316,93.27,
580,0,312,93.84,
585,0,316,92.64,
590,0,319,95.25,
595,0,302,93.03,
600,0,305,93.45,
605,0,306,94.35000000000001,
610,0,309,92.56,
615,0,305,93.35,
620,0,323,93.42,
625,0,309,93.39,
630,0,305,92.26,
635,0,295,155.15,
640,0,310,92.7,
645,0,308,93.43,
650,0,316,92.68,
655,0,294,94.63,
660,0,292,94.7,
665,0,306,93.16,
670,0,307,92.97,
675,0,306,93.22,
680,0,301,93.17,
685,0,308,93.18,
690,0,308,90.69,
695,0,295,93.24000000000001,
700,0,297,93.0,
705,0,324,94.25,
710,0,298,91.78,
715,0,304,92.72,
720,0,304,91.8,
725,0,315,94.11,
730,0,285,93.54,
735,0,307,92.35,
740,0,304,91.77,
745,0,306,93.66,
750,0,294,94.36,
755,0,320,92.55999999999999,
760,0,291,91.17,
765,0,310,93.84,
770,0,307,93.57,
775,0,289,93.73,
780,0,308,91.54,
785,0,324,93.09,
790,0,303,93.32000000000001,
795,0,303,93.72,
800,0,303,94.4,
805,0,295,92.28999999999999,
810,0,284,93.58999999999999,
815,0,287,93.93,
820,0,285,92.69999999999999,
825,0,290,92.94000000000001,
830,0,285,93.47,
835,0,309,94.04,
840,0,303,93.14999999999999,
845,0,316,93.69,
850,0,289,92.88,
855,0,300,94.17,
860,0,314,92.25,
865,0,309,92.83,
870,0,290,92.07,
875,0,296,94.84,
880,0,301,91.97,
885,0,299,93.61,
890,0,302,94.01,
895,0,292,92.67999999999999,
900,0,285,94.37,
905,0,313,93.61,
910,0,312,94.41,
915,0,287,93.46,
920,0,292,94.47,
925,0,323,92.58,
930,0,282,93.67,
935,0,301,92.13,
940,0,301,91.67,
945,0,275,91.96,
950,0,277,92.21,
955,0,273,93.3,
960,0,282,91.32,
965,0,277,91.97,
970,0,288,93.31,
975,0,285,91.3,
980,0,283,92.85,
985,0,286,92.06,
990,0,283,93.92999999999999,
995,0,284,93.11,
1000,0,275,92.26,
1005,0,312,91.77,
1010,0,280,91.35000000000001,
1015,0,281,93.61,
1020,0,280,92.79,
1025,0,303,92.96,
1030,0,278,92.97999999999999,
1035,0,293,92.32,
1040,0,283,91.98,
1045,0,302,92.11999999999999,
1050,0,276,95.14,
1055,0,271,92.52,
1060,0,284,91.72,
1065,0,304,92.61,
1070,0,279,91.33000000000001,
1075,0,274,92.19,
1080,0,259,92.39,
1085,0,318,94.32000000000001,
1090,0,285,93.11999999999999,
1095,0,295,94.45,
1100,0,274,93.36999999999999,
1105,0,293,93.94999999999999,
1110,0,295,93.60000000000001,
1115,0,273,95.06,
1120,0,268,95.59,
1125,0,311,94.51,
1130,0,278,92.52,
1135,0,258,93.03,
1140,0,264,93.25999999999999,
1145,0,321,94.03999999999999,
1150,0,264,92.42,
1155,0,277,92.75999999999999,
1160,0,278,93.64,
1165,0,338,93.02999999999999,
1170,0,266,90.52,
1175,0,285,94.41,
1180,0,280,91.94000000000001,
1185,0,319,92.83,
1190,0,263,92.37,
1195,0,281,91.25999999999999,
1200,0,259,91.71,
1205,0,306,93.3,
1210,0,259,93.2,
1215,0,261,93.35,
1220,0,285,93.10000000000001,
1225,0,304,92.24000000000001,
1230,0,266,93.86,
1235,0,264,92.33999999999999,
1240,0,280,94.34,
1245,0,340,92.87,
1250,0,261,93.59,
1255,0,260,93.17999999999999,
1260,0,269,94.61,
1265,0,333,91.64,
1270,0,253,94.25,
1275,0,250,91.64999999999999,
1280,0,272,93.61999999999999,
1285,0,325,94.27,
1290,0,264,94.71000000000001,
1295,0,267,94.86,
1300,0,239,93.84,
1305,0,327,92.47999999999999,
1310,0,271,91.51,
1315,0,260,94.37,
1320,0,252,93.23,
1325,0,310,92.30999999999999,
1330,0,266,92.32000000000001,
1335,0,262,92.64999999999999,
1340,0,275,91.96,
1345,0,324,92.03,
1350,0,239,92.57000000000001,
1355,0,253,92.02,
1360,0,253,94.38,
1365,0,325,95.14,
1370,0,265,92.84,
1375,0,261,93.15,
1380,0,255,94.3,
1385,0,306,92.53,
1390,0,258,92.66000000000001,
1395,0,259,92.28,
1400,0,245,92.92,
1405,0,328,93.96000000000001,
1410,0,243,91.8,
1415,0,248,93.22,
1420,0,246,93.33999999999999,
1425,0,251,93.22,
1430,0,255,92.99,
1435,0,243,92.9,
1440,0,255,94.02,
1445,0,326,94.57,
1450,0,261,91.24000000000001,
1455,0,231,93.97,
1460,0,240,94.35,
1465,0,319,94.9,
1470,0,264,94.77,
1475,0,258,92.93,
1480,0,241,92.65,
1485,0,305,93.19,
1490,0,229,93.39999999999999,
1495,0,242,93.23,
1500,0,234,95.24000000000001,
1505,0,333,95.42999999999999,
1510,0,233,93.65,
1515,0,229,93.4,
1520,0,234,93.5,
1525,0,319,93.61,
1530,0,239,94.51,
1535,0,257,92.8,
1540,0,239,91.45,
1545,0,275,93.97,
1550,0,233,94.84,
1555,0,219,93.11999999999999,
1560,0,218,91.92999999999999,
1565,0,287,95.34,
1570,0,235,94.92999999999999,
1575,0,235,93.16,
1580,0,230,93.11999999999999,
1585,0,331,93.73,
1590,0,249,92.8,
1595,0,246,92.0,
1600,0,227,94.02,
1605,0,286,93.85000000000001,
1610,0,234,92.97,
1615,0,233,90.85,
1620,0,227,92.29,
1625,0,318,94.48,
1630,0,235,93.58,
1635,0,237,93.60000000000001,
