t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.19688888888889,4.389597423510467,4.409590644122384,4.655716586151369,4.190284487385936,4.212184648416533,0.9047339051835455,0.9000299760191846,0.994800759496897,31.3596,30.743999999999993,2.143374,2.1898899999999997,0.0,1.86549114331723,1.6079173376274827,2.251851851851852,216.55592592592592,0.03447396672034354,0.4790633781693032,0.004154589371978545
