episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.05999999999999,
210,0,305,93.35000000000001,
215,0,305,93.43,
220,0,304,94.10000000000001,
225,0,327,92.78999999999999,
230,0,321,94.52,
235,0,313,93.38,
240,0,322,93.89999999999999,
245,0,303,91.95,
250,0,298,95.7,
255,0,320,92.6,
260,0,316,91.69,
265,0,317,93.77999999999999,
270,0,303,92.15,
275,0,324,93.99,
280,0,309,92.85000000000001,
285,0,324,93.1,
290,0,323,91.33,
295,0,314,91.66,
300,0,319,93.27,
305,0,310,94.54,
310,0,313,92.3,
315,0,320,92.81,
320,0,304,92.95,
325,0,306,92.61,
330,0,312,93.92999999999999,
335,0,303,94.96,
340,0,302,95.77,
345,0,313,93.03,
350,0,309,92.42,
355,0,312,93.17,
360,0,312,94.63,
365,0,314,92.67999999999999,
370,0,300,93.98,
375,0,307,93.31,
380,0,305,92.11,
385,0,309,92.64,
390,0,315,92.39,
395,0,307,91.5,
400,0,312,93.32000000000001,
405,0,305,92.6,
410,0,313,93.28999999999999,
415,0,302,93.71,
420,0,308,92.69,
425,0,321,92.98,
430,0,307,93.47,
435,0,311,93.55,
440,0,307,92.83,
445,0,310,91.67,
450,0,300,93.28,
455,0,315,92.41,
460,0,319,92.53999999999999,
465,0,311,91.75,
470,0,323,94.77,
475,0,294,94.73,
480,0,295,92.87,
485,0,307,94.07,
490,0,317,93.42,
495,0,318,93.3,
500,0,316,93.41,
505,0,304,94.84,
510,0,324,93.11,
515,0,304,92.86,
520,0,298,94.56,
525,0,326,92.09,
530,0,310,92.47,
535,0,331,91.97999999999999,
540,0,326,91.8,
545,0,309,91.64,
550,0,316,94.63,
555,0,299,93.46000000000001,
560,0,306,92.07000000000001,
565,0,297,92.25,
570,0,304,94.72,
575,0,317,92.72,
580,0,314,91.9,
585,0,318,93.11,
590,0,316,92.19,
595,0,317,93.66,
600,0,317,91.71,
605,0,321,92.52,
610,0,332,93.00999999999999,
615,0,322,92.33999999999999,
620,0,304,93.69,
625,0,317,93.26,
630,0,318,93.63000000000001,
635,0,301,94.3,
640,0,296,91.37,
645,0,288,92.28,
650,0,298,93.08999999999999,
655,0,318,93.50999999999999,
660,0,288,92.99,
665,0,323,92.89,
670,0,304,94.57,
675,0,306,92.11,
680,0,288,92.14999999999999,
685,0,311,91.46,
690,0,291,91.0,
695,0,327,95.56,
700,0,309,92.52000000000001,
705,0,302,92.37,
710,0,311,93.12,
715,0,312,92.92,
720,0,303,92.33,
725,0,288,93.61999999999999,
730,0,316,92.89999999999999,
735,0,286,93.23,
