episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.47,
210,0,308,93.31,
215,0,317,93.05999999999999,
220,0,316,91.67999999999999,
225,0,305,92.91999999999999,
230,0,305,93.31,
235,0,305,92.25,
240,0,322,92.55,
245,0,295,92.42,
250,0,314,93.37,
255,0,308,94.49000000000001,
260,0,311,93.33000000000001,
265,0,298,92.92,
270,0,315,93.23,
275,0,303,93.88,
280,0,306,94.47999999999999,
285,0,315,94.01,
290,0,300,93.11,
295,0,315,93.99,
300,0,303,91.21,
305,0,296,92.89999999999999,
310,0,312,93.19,
315,0,303,91.88999999999999,
320,0,312,91.14,
325,0,312,93.48,
330,0,297,90.87,
335,0,302,92.23,
340,0,314,91.7,
345,0,313,92.44,
350,0,311,92.78,
355,0,313,91.17,
360,0,308,91.19,
365,0,307,91.3,
370,0,287,90.82000000000001,
375,0,293,91.92,
380,0,310,90.27000000000001,
385,0,310,90.47,
390,0,306,92.71,
395,0,310,92.52000000000001,
400,0,315,90.36999999999999,
405,0,308,91.72,
410,0,302,89.87,
415,0,285,90.99,
420,0,296,90.87,
425,0,311,91.49000000000001,
430,0,298,91.8,
435,0,285,91.69,
440,0,301,92.11,
445,0,304,91.14999999999999,
450,0,284,89.21,
455,0,314,90.71000000000001,
460,0,294,90.98,
465,0,290,90.88,
470,0,294,92.61,
475,0,278,92.15,
480,0,276,89.95,
485,0,307,91.23,
490,0,298,91.12,
495,0,300,90.59,
500,0,289,90.02,
505,0,294,90.50999999999999,
510,0,283,90.81,
515,0,276,89.74000000000001,
520,0,284,91.52,
525,0,292,89.12,
530,0,262,90.82,
535,0,277,91.17,
540,0,290,90.77000000000001,
545,0,277,91.82,
550,0,278,90.07000000000001,
555,0,275,91.26,
560,0,293,90.3,
565,0,268,90.13,
570,0,271,91.14,
575,0,289,89.94999999999999,
580,0,258,90.13,
585,0,252,90.79,
590,0,285,90.11,
595,0,267,90.32000000000001,
600,0,257,91.61,
605,0,282,89.83,
610,0,285,90.83,
615,0,276,90.21,
620,0,279,89.74000000000001,
625,0,275,90.94,
630,0,278,89.63000000000001,
635,0,260,91.73,
640,0,289,92.88,
645,0,281,89.27,
650,0,268,88.99000000000001,
655,0,256,90.8,
660,0,270,89.31,
665,0,264,90.5,
670,0,251,89.5,
675,0,255,91.83,
680,0,258,91.89,
685,0,262,90.6,
690,0,265,89.22999999999999,
695,0,243,89.59,
700,0,257,88.32000000000001,
705,0,257,90.21,
710,0,261,89.11,
715,0,264,89.69,
720,0,247,90.46,
725,0,244,91.38,
730,0,252,90.55,
735,0,256,88.5,
740,0,243,88.79,
745,0,264,89.07,
750,0,265,90.48,
755,0,261,90.56,
760,0,252,90.09,
765,0,259,89.92999999999999,
770,0,242,88.81,
775,0,252,90.53,
780,0,261,88.62,
785,0,243,89.00999999999999,
790,0,254,91.31,
795,0,238,90.3,
800,0,242,89.96,
805,0,255,89.1,
810,0,246,90.11,
815,0,244,90.58,
820,0,250,88.95,
825,0,252,90.69,
830,0,232,90.3,
835,0,237,89.63,
840,0,238,88.01,
845,0,235,89.80999999999999,
850,0,232,89.37,
855,0,228,88.97,
860,0,247,90.13,
865,0,241,89.42,
870,0,236,87.88000000000001,
875,0,243,88.39999999999999,
880,0,238,87.89,
885,0,218,89.21,
890,0,221,90.41000000000001,
895,0,245,89.2,
900,0,235,89.33999999999999,
905,0,238,88.69,
910,0,246,90.14,
915,0,232,89.96,
920,0,230,89.07,
925,0,227,89.72999999999999,
930,0,229,88.94,
935,0,234,88.63,
940,0,236,88.06,
945,0,225,89.44,
950,0,223,88.74000000000001,
955,0,220,89.25,
960,0,214,89.71,
965,0,209,88.55,
970,0,223,88.81,
975,0,235,89.86999999999999,
980,0,224,88.96,
985,0,219,90.54,
990,0,219,87.89999999999999,
995,0,226,87.93,
1000,0,214,88.78,
1005,0,216,89.39999999999999,
1010,0,195,88.24000000000001,
1015,0,210,88.47,
1020,0,202,88.73,
1025,0,200,89.17999999999999,
1030,0,211,87.91,
1035,0,205,89.0,
1040,0,220,88.25,
1045,0,207,88.06,
1050,0,204,87.8,
1055,0,210,88.26,
1060,0,204,88.75999999999999,
1065,0,203,89.03,
1070,0,207,88.46000000000001,
1075,0,220,89.25,
1080,0,208,88.77,
1085,0,197,87.69000000000001,
1090,0,203,88.57,
1095,0,205,88.52000000000001,
1100,0,200,89.11,
1105,0,212,88.97999999999999,
1110,0,211,87.67,
1115,0,204,89.04,
1120,0,201,88.28,
1125,0,192,88.16,
1130,0,212,90.44,
1135,0,206,88.38999999999999,
1140,0,201,89.73,
1145,0,205,88.36999999999999,
1150,0,216,88.39,
1155,0,200,90.22,
1160,0,204,88.57,
1165,0,181,89.08,
1170,0,207,87.71000000000001,
1175,0,207,87.63,
1180,0,214,88.86,
1185,0,198,88.07000000000001,
1190,0,199,87.64,
1195,0,196,88.01,
1200,0,200,87.21,
1205,0,207,88.11,
1210,0,209,88.17999999999999,
1215,0,192,88.28,
1220,0,200,88.47999999999999,
1225,0,179,88.17,
1230,0,187,88.14,
1235,0,201,89.98,
1240,0,204,87.03,
1245,0,190,87.89,
1250,0,192,88.91999999999999,
1255,0,202,88.63,
1260,0,193,88.84,
1265,0,205,89.03,
1270,0,203,87.50999999999999,
1275,0,210,88.72999999999999,
1280,0,205,88.99,
1285,0,204,87.4,
1290,0,196,88.69000000000001,
1295,0,195,88.22999999999999,
1300,0,205,88.56,
1305,0,208,89.46,
1310,0,191,89.30999999999999,
1315,0,187,88.64,
1320,0,191,90.95,
1325,0,198,88.57000000000001,
1330,0,189,88.77,
1335,0,191,88.45,
1340,0,182,87.92,
1345,0,193,88.66,
1350,0,210,88.23,
1355,0,190,88.8,
1360,0,185,88.17999999999999,
1365,0,175,88.77,
1370,0,176,87.71000000000001,
1375,0,169,87.96,
1380,0,191,88.25999999999999,
1385,0,192,88.32,
1390,0,185,88.39,
1395,0,193,88.16,
1400,0,189,88.32,
1405,0,215,88.89999999999999,
1410,0,204,87.83,
1415,0,194,88.59,
1420,0,192,88.32,
1425,0,161,89.06,
1430,0,197,88.04,
1435,0,169,88.63,
1440,0,165,89.16999999999999,
1445,0,176,87.21,
1450,0,181,88.25999999999999,
1455,0,172,88.38,
1460,0,186,89.52000000000001,
1465,0,179,88.28,
1470,0,179,88.72,
1475,0,179,87.83,
1480,0,162,88.28,
1485,0,184,87.44999999999999,
1490,0,173,88.19,
1495,0,187,88.96,
1500,0,174,88.2,
1505,0,184,87.55,
1510,0,180,87.77,
1515,0,172,89.03999999999999,
1520,0,189,88.13000000000001,
1525,0,168,87.42999999999999,
1530,0,178,89.25999999999999,
1535,0,190,87.86,
1540,0,164,88.0,
1545,0,171,87.77000000000001,
1550,0,158,86.96000000000001,
1555,0,160,88.25,
1560,0,170,88.59,
1565,0,168,89.36,
1570,0,173,87.42,
1575,0,164,87.96,
1580,0,173,87.45,
1585,0,146,89.57,
1590,0,180,88.61,
1595,0,174,87.99000000000001,
1600,0,170,87.33000000000001,
1605,0,156,88.28,
1610,0,171,88.19,
1615,0,186,88.64,
1620,0,180,87.99000000000001,
1625,0,183,88.17,
1630,0,179,88.82000000000001,
1635,0,167,87.88,
1640,0,175,88.55,
1645,0,163,88.81,
1650,0,160,88.38,
1655,0,175,87.94,
1660,0,163,86.86,
1665,0,172,88.25,
1670,0,160,87.52,
1675,0,174,89.22,
1680,0,175,88.3,
1685,0,157,89.02000000000001,
1690,0,146,87.81,
1695,0,164,86.51,
1700,0,153,86.85,
1705,0,152,88.63,
1710,0,178,88.72,
1715,0,155,88.16,
1720,0,158,88.02,
1725,0,167,87.74000000000001,
1730,0,157,88.05,
1735,0,157,87.59,
1740,0,174,88.67,
1745,0,159,88.44,
1750,0,164,89.32,
1755,0,175,86.45,
1760,0,175,86.91,
1765,0,167,88.58,
1770,0,172,88.51,
1775,0,182,87.94,
1780,0,180,87.35000000000001,
1785,0,148,88.03,
1790,0,159,88.19,
1795,0,161,87.51,
1800,0,150,88.54,
1805,0,164,87.89999999999999,
1810,0,162,88.37,
1815,0,159,87.96,
1820,0,170,87.96,
1825,0,174,88.1,
1830,0,171,87.61,
1835,0,180,88.49,
1840,0,159,88.02,
1845,0,159,88.91,
1850,0,165,88.31,
1855,0,180,87.74000000000001,
1860,0,161,89.28,
1865,0,156,87.59,
1870,0,166,88.17,
1875,0,157,88.25,
1880,0,163,90.07,
1885,0,172,88.41,
1890,0,158,88.91,
1895,0,161,87.75999999999999,
1900,0,162,87.42999999999999,
1905,0,152,87.25,
