t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.213935587761674,4.1996940418679545,4.343425623993558,4.192391304347826,4.2044256575416,4.2045625335480405,1.0029031710822396,1.0028705224107524,0.9999674458388123,31.251599999999996,31.284,2.1418540000000004,2.143449999999999,1.0,1.6291143317230274,1.0560386473429952,2.4887278582930756,103.30719806763285,0.0073018538156395954,0.30400818899493337,-0.0016425120773533308
