t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
2.7987603569152326,2.8738687061822814,2.8872708731676227,2.9128389154704943,2.836210191082803,2.8479299363057327,0.9777162482895909,0.9736927696273536,0.9958848196812972,41.936400000000006,41.507999999999996,1.9635819999999997,1.9961500000000003,0.0,0.24254302103250477,0.12616772823779193,0.41738437001594897,19.204270235818992,0.01318181818181818,0.19863491373060752,-0.0021223709369166954
