episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.13000000000001,
210,0,302,92.59,
215,0,312,92.78999999999999,
220,0,308,93.41,
225,0,298,93.11,
230,0,291,93.19,
235,0,303,92.46000000000001,
240,0,299,92.74,
245,0,296,92.25,
250,0,314,94.67,
255,0,313,93.0,
260,0,295,92.07000000000001,
265,0,290,91.59,
270,0,318,92.64,
275,0,297,94.11,
280,0,294,94.19999999999999,
285,0,293,93.22,
290,0,311,93.32000000000001,
295,0,304,92.78999999999999,
300,0,299,92.29,
305,0,300,92.11999999999999,
310,0,288,93.03,
315,0,303,91.78,
320,0,290,93.03,
325,0,302,93.08999999999999,
330,0,310,94.25,
335,0,303,93.7,
340,0,310,92.66000000000001,
345,0,320,92.62,
350,0,304,93.5,
355,0,309,92.47,
360,0,305,92.24,
365,0,316,94.57000000000001,
370,0,318,94.16000000000001,
375,0,312,93.23,
380,0,326,92.99,
385,0,310,92.13,
390,0,302,93.1,
395,0,316,94.43,
400,0,316,93.19999999999999,
405,0,314,94.99,
410,0,314,94.22,
415,0,324,92.94,
420,0,322,93.53,
425,0,313,92.47999999999999,
430,0,306,93.21,
435,0,305,92.77,
440,0,318,94.14,
445,0,305,93.41999999999999,
450,0,298,93.26,
455,0,309,93.86,
460,0,298,91.93,
465,0,321,93.21,
470,0,304,93.38,
475,0,310,92.33,
480,0,323,94.07,
485,0,308,93.1,
490,0,307,92.41999999999999,
495,0,301,93.97,
500,0,293,92.92,
505,0,307,92.22,
510,0,303,93.5,
515,0,308,93.47,
520,0,295,91.93,
525,0,297,91.14,
530,0,305,92.1,
535,0,294,92.31,
540,0,303,93.34,
545,0,300,91.25,
550,0,330,93.12,
555,0,316,94.16,
560,0,311,93.13,
565,0,298,92.29,
570,0,307,92.77,
575,0,304,93.23,
580,0,314,92.3,
585,0,301,94.8,
590,0,288,91.62,
595,0,298,94.39999999999999,
600,0,310,92.89,
605,0,315,93.78999999999999,
610,0,298,92.64,
615,0,309,91.42,
620,0,306,92.91,
625,0,313,93.55000000000001,
630,0,288,94.37,
635,0,300,93.07000000000001,
640,0,303,92.98,
645,0,295,95.05,
650,0,301,93.11,
655,0,315,93.51,
660,0,306,93.0,
665,0,310,93.06,
670,0,306,94.99,
675,0,306,92.39,
680,0,310,93.34,
685,0,322,93.11999999999999,
690,0,295,92.8,
695,0,316,90.55,
700,0,296,93.16,
705,0,306,93.47,
710,0,300,91.81,
715,0,315,91.95,
720,0,303,92.74000000000001,
725,0,310,92.51,
730,0,298,93.7,
735,0,311,91.79,
740,0,292,92.58,
745,0,299,92.86999999999999,
750,0,303,95.92999999999999,
755,0,303,93.78999999999999,
760,0,308,94.13000000000001,
765,0,295,94.39,
770,0,300,93.17,
775,0,317,91.59,
780,0,310,95.36,
785,0,306,93.34,
790,0,305,93.33999999999999,
795,0,287,91.59,
800,0,313,92.88,
805,0,298,94.25,
810,0,321,93.92,
815,0,308,93.47,
820,0,301,92.78999999999999,
825,0,328,93.23,
830,0,302,92.17,
835,0,284,92.31,
840,0,296,92.72,
845,0,326,92.17,
850,0,298,92.28,
855,0,299,92.42,
860,0,305,92.14,
865,0,309,92.0,
870,0,289,93.06,
875,0,327,93.07000000000001,
880,0,324,93.24,
885,0,310,91.96,
890,0,312,92.56,
895,0,313,93.72,
900,0,297,93.06,
905,0,297,92.13,
910,0,299,93.08,
915,0,318,94.91,
920,0,309,93.05,
925,0,316,92.6,
930,0,317,93.0,
935,0,312,93.08,
940,0,311,92.24000000000001,
945,0,295,92.11,
950,0,293,93.07000000000001,
955,0,290,93.47,
960,0,312,91.47,
965,0,292,93.28,
970,0,321,92.01,
975,0,305,93.01,
980,0,298,91.97,
985,0,287,92.68,
990,0,310,93.94,
995,0,312,93.06,
1000,0,325,95.45,
1005,0,313,93.38,
1010,0,305,93.07000000000001,
1015,0,307,94.56,
1020,0,291,94.35,
1025,0,309,91.8,
1030,0,314,93.6,
1035,0,309,93.3,
1040,0,303,93.5,
1045,0,304,92.42999999999999,
1050,0,307,93.11,
1055,0,315,94.57000000000001,
1060,0,286,94.42,
1065,0,295,93.73,
1070,0,306,92.92999999999999,
1075,0,294,92.9,
1080,0,311,94.66,
1085,0,300,93.33999999999999,
1090,0,298,92.41999999999999,
1095,0,288,94.1,
1100,0,299,95.06,
1105,0,304,91.94,
1110,0,319,92.43,
1115,0,306,93.77000000000001,
1120,0,307,92.89,
1125,0,327,93.65,
1130,0,309,95.25,
1135,0,305,93.72999999999999,
1140,0,303,92.85000000000001,
1145,0,318,93.6,
1150,0,294,93.06,
1155,0,303,93.15,
1160,0,312,93.99,
1165,0,300,92.82000000000001,
1170,0,301,94.03999999999999,
1175,0,291,92.54,
1180,0,299,93.52,
1185,0,307,94.23,
1190,0,325,91.35,
1195,0,304,93.95,
1200,0,324,92.00999999999999,
1205,0,303,92.11,
1210,0,294,93.67999999999999,
1215,0,313,92.74,
1220,0,282,94.25,
1225,0,304,93.11,
1230,0,311,92.86,
1235,0,313,94.21000000000001,
1240,0,297,92.78,
1245,0,311,92.7,
1250,0,281,93.92,
1255,0,312,92.78,
1260,0,314,92.78,
1265,0,290,91.2,
1270,0,312,93.47,
1275,0,318,94.26,
1280,0,304,92.91,
1285,0,310,92.98,
1290,0,296,93.14,
1295,0,320,93.89,
1300,0,294,92.58,
1305,0,308,93.38,
1310,0,311,93.4,
1315,0,315,92.56,
1320,0,300,94.05,
1325,0,317,93.52,
1330,0,287,91.64,
1335,0,300,92.67999999999999,
1340,0,307,91.33,
1345,0,307,93.26,
1350,0,301,93.25,
1355,0,308,93.91,
1360,0,317,93.6,
1365,0,315,92.38000000000001,
1370,0,307,93.0,
1375,0,303,93.05,
1380,0,301,93.25,
1385,0,313,94.72,
1390,0,303,94.5,
1395,0,300,92.39,
1400,0,307,91.39,
1405,0,296,92.22,
1410,0,308,91.23,
1415,0,299,91.85,
1420,0,301,91.46000000000001,
1425,0,297,94.11,
1430,0,297,91.07,
1435,0,293,91.67,
1440,0,301,93.32,
1445,0,316,92.63999999999999,
1450,0,302,93.60000000000001,
1455,0,301,93.25,
1460,0,286,92.94,
1465,0,290,92.64,
1470,0,279,92.73,
1475,0,288,93.5,
1480,0,282,94.92999999999999,
1485,0,296,94.85,
1490,0,308,93.17,
1495,0,302,93.61,
1500,0,272,95.48,
1505,0,305,92.2,
1510,0,313,92.85,
1515,0,293,93.49,
1520,0,303,93.78,
1525,0,302,93.21,
1530,0,312,94.07,
1535,0,298,91.48,
1540,0,297,93.42,
1545,0,325,91.02,
1550,0,309,92.97,
1555,0,310,93.85,
1560,0,315,93.11999999999999,
1565,0,293,92.66999999999999,
1570,0,308,92.84,
1575,0,315,92.06,
1580,0,298,92.93,
1585,0,303,91.55,
1590,0,307,93.0,
1595,0,307,92.1,
1600,0,300,91.84,
1605,0,306,90.50999999999999,
1610,0,301,92.0,
1615,0,292,93.48,
1620,0,301,92.85,
1625,0,307,93.76,
1630,0,321,92.53999999999999,
1635,0,297,90.97,
1640,0,301,93.75,
1645,0,305,92.28,
1650,0,313,94.06,
1655,0,303,93.27,
1660,0,304,93.13000000000001,
1665,0,300,92.97,
1670,0,314,92.66,
1675,0,308,92.83,
1680,0,295,93.71,
1685,0,312,92.16000000000001,
1690,0,319,91.6,
1695,0,312,93.08,
1700,0,294,92.24,
1705,0,302,92.86,
1710,0,313,92.74,
1715,0,296,93.81,
1720,0,313,92.24,
1725,0,306,91.94,
1730,0,318,95.05,
1735,0,294,91.25,
1740,0,305,92.7,
1745,0,329,92.83,
1750,0,312,94.24000000000001,
1755,0,305,93.03999999999999,
1760,0,316,92.87,
1765,0,296,94.75,
1770,0,314,92.99000000000001,
1775,0,317,93.86,
1780,0,290,91.97,
1785,0,298,94.42,
1790,0,296,94.03,
1795,0,298,93.92999999999999,
1800,0,287,93.19,
1805,0,279,92.77000000000001,
1810,0,284,92.28,
1815,0,304,91.58,
1820,0,286,95.29,
1825,0,294,94.44,
1830,0,284,92.95,
1835,0,291,93.32000000000001,
1840,0,284,94.92,
1845,0,275,93.74,
1850,0,288,93.26,
1855,0,261,93.03999999999999,
1860,0,269,93.75,
1865,0,287,92.98,
1870,0,301,92.31,
1875,0,272,93.14,
1880,0,256,93.75999999999999,
1885,0,266,94.34,
1890,0,254,92.11999999999999,
1895,0,263,91.94,
1900,0,271,92.25,
1905,0,275,92.77,
1910,0,271,91.58,
1915,0,260,93.67,
1920,0,292,93.57,
1925,0,283,91.74,
1930,0,284,92.6,
1935,0,281,92.87,
1940,0,302,92.29,
1945,0,304,92.43,
1950,0,288,93.94999999999999,
1955,0,287,91.88000000000001,
1960,0,288,95.89999999999999,
1965,0,291,93.29,
1970,0,281,93.33,
1975,0,284,93.35,
1980,0,294,93.83,
1985,0,281,93.73,
1990,0,268,93.4,
1995,0,285,93.93,
2000,0,277,93.52,
2005,0,256,93.19,
2010,0,256,91.86999999999999,
2015,0,275,92.04,
2020,0,281,94.12,
2025,0,275,93.58000000000001,
2030,0,277,92.42999999999999,
2035,0,281,92.85000000000001,
2040,0,264,92.61,
2045,0,262,91.97,
2050,0,267,91.98,
2055,0,279,91.97,
2060,0,263,92.59,
2065,0,274,91.96000000000001,
2070,0,267,91.66,
2075,0,265,93.01,
2080,0,268,92.78,
2085,0,258,92.28999999999999,
2090,0,265,92.25,
2095,0,252,92.36,
2100,0,264,91.38,
2105,0,271,91.92,
2110,0,293,92.87,
2115,0,264,91.74000000000001,
2120,0,265,91.22,
2125,0,259,91.61,
2130,0,270,92.61999999999999,
2135,0,263,93.78,
2140,0,250,92.55000000000001,
2145,0,269,93.6,
2150,0,258,93.16,
2155,0,253,92.66000000000001,
2160,0,258,92.55999999999999,
2165,0,259,92.57000000000001,
2170,0,266,91.85,
2175,0,265,91.33,
2180,0,283,92.2,
2185,0,290,92.48,
2190,0,275,92.24,
2195,0,278,94.11,
2200,0,290,92.17999999999999,
2205,0,284,95.74,
2210,0,263,91.24000000000001,
2215,0,273,94.04,
2220,0,300,90.89,
2225,0,259,91.39999999999999,
2230,0,264,91.36,
2235,0,295,94.03,
2240,0,275,92.23,
2245,0,280,93.24,
2250,0,295,92.82000000000001,
2255,0,278,92.72,
2260,0,271,92.08,
2265,0,279,93.63000000000001,
2270,0,297,92.82000000000001,
2275,0,305,92.97,
2280,0,299,92.32,
2285,0,270,93.88,
2290,0,287,91.64,
2295,0,298,93.17999999999999,
2300,0,290,93.64999999999999,
2305,0,299,93.61,
2310,0,292,92.99,
2315,0,292,92.35000000000001,
2320,0,279,92.63,
2325,0,302,91.71000000000001,
2330,0,304,93.04,
2335,0,299,92.83,
2340,0,299,92.53999999999999,
2345,0,294,92.92999999999999,
2350,0,298,92.39,
2355,0,291,92.38,
2360,0,304,93.76,
2365,0,305,94.71000000000001,
2370,0,295,92.74,
2375,0,301,92.55,
2380,0,279,93.35,
2385,0,289,92.53,
2390,0,307,92.91000000000001,
2395,0,290,94.63000000000001,
2400,0,309,94.53,
2405,0,301,92.12,
2410,0,289,93.39,
2415,0,307,93.63,
2420,0,313,93.06,
2425,0,301,92.94,
2430,0,302,93.36,
2435,0,304,91.69999999999999,
2440,0,302,92.0,
2445,0,301,92.89,
2450,0,291,93.19,
2455,0,309,93.53,
2460,0,299,92.85000000000001,
2465,0,284,93.06,
2470,0,288,92.4,
2475,0,306,94.12,
2480,0,291,94.49,
2485,0,283,92.61,
2490,0,304,94.23,
2495,0,294,91.22999999999999,
2500,0,314,91.53,
2505,0,304,92.39,
2510,0,318,94.21,
2515,0,303,92.89,
2520,0,309,93.21,
2525,0,317,92.08,
2530,0,297,94.49,
2535,0,284,92.16,
2540,0,315,95.39999999999999,
2545,0,302,184.83999999999997,
2550,0,305,93.5,
2555,0,315,93.29,
2560,0,297,92.83,
2565,0,291,92.44,
2570,0,283,93.97,
2575,0,286,93.48,
2580,0,298,93.24000000000001,
2585,0,294,93.05,
2590,0,286,92.3,
2595,0,278,91.67999999999999,
2600,0,290,92.12,
2605,0,291,93.25,
2610,0,276,92.37,
2615,0,265,91.57000000000001,
2620,0,295,91.14999999999999,
2625,0,291,92.25,
2630,0,292,91.86999999999999,
2635,0,303,92.08,
2640,0,294,92.63000000000001,
2645,0,315,92.02,
2650,0,300,94.19000000000001,
2655,0,289,92.76,
2660,0,287,92.07,
2665,0,293,93.30000000000001,
2670,0,294,92.7,
2675,0,302,92.6,
2680,0,286,93.14,
2685,0,312,93.06,
2690,0,288,92.78,
2695,0,284,93.79,
2700,0,290,94.24,
2705,0,308,92.5,
2710,0,311,92.89,
2715,0,309,92.19,
2720,0,284,93.97999999999999,
2725,0,307,93.41,
2730,0,290,92.94,
2735,0,310,93.5,
2740,0,316,92.33,
2745,0,311,93.56,
2750,0,311,93.82,
2755,0,300,94.1,
2760,0,315,93.86,
2765,0,309,92.65,
2770,0,294,92.42,
2775,0,303,93.01,
2780,0,299,93.92,
2785,0,291,92.8,
2790,0,295,92.34,
2795,0,290,93.27,
2800,0,299,93.32000000000001,
2805,0,294,94.05,
2810,0,290,93.78,
2815,0,295,92.0,
2820,0,284,91.86,
2825,0,297,93.56,
2830,0,272,92.65,
2835,0,308,94.12,
2840,0,314,94.27,
2845,0,311,92.42999999999999,
2850,0,296,92.78,
2855,0,299,92.99000000000001,
2860,0,301,95.75,
2865,0,290,93.13,
2870,0,290,95.33,
2875,0,296,92.39,
2880,0,303,93.91000000000001,
2885,0,298,91.86,
2890,0,302,91.99000000000001,
2895,0,302,92.14,
2900,0,296,93.39999999999999,
2905,0,295,94.41,
2910,0,319,92.88000000000001,
2915,0,296,92.06,
2920,0,301,92.61,
2925,0,291,92.77000000000001,
2930,0,310,90.78999999999999,
2935,0,294,92.54,
2940,0,282,94.84,
2945,0,295,93.24000000000001,
2950,0,289,92.57000000000001,
2955,0,306,92.2,
2960,0,283,92.69,
2965,0,297,94.32000000000001,
2970,0,307,93.52,
2975,0,284,92.47,
2980,0,306,92.47,
2985,0,315,94.01,
2990,0,294,92.83999999999999,
2995,0,293,93.23,
3000,0,285,93.41000000000001,
3005,0,294,93.27,
3010,0,259,94.00999999999999,
3015,0,263,92.49,
3020,0,294,92.89,
3025,0,311,93.22,
3030,0,304,91.99,
3035,0,299,92.77,
3040,0,297,94.33,
3045,0,307,94.02,
3050,0,297,92.64,
3055,0,298,93.95,
3060,0,313,93.25,
3065,0,317,93.87,
3070,0,293,94.50999999999999,
3075,0,293,93.76,
3080,0,295,93.49,
3085,0,315,93.59,
3090,0,319,92.56,
3095,0,299,93.2,
3100,0,293,93.72,
3105,0,310,91.33,
3110,0,307,93.1,
3115,0,318,95.47999999999999,
3120,0,305,91.47,
3125,0,300,93.3,
3130,0,303,92.84,
3135,0,298,95.05,
3140,0,301,92.4,
3145,0,318,92.02,
3150,0,291,93.25,
3155,0,304,93.54,
3160,0,313,92.03999999999999,
3165,0,274,94.8,
3170,0,304,94.72,
3175,0,304,93.03,
3180,0,295,94.11,
3185,0,302,93.44,
3190,0,298,92.28,
3195,0,297,93.52,
3200,0,306,94.63,
3205,0,301,92.31,
3210,0,297,93.44,
3215,0,305,92.26,
