episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.47,
210,0,308,93.31,
215,0,317,93.05999999999999,
220,0,316,91.67999999999999,
225,0,309,93.44,
230,0,317,92.18,
235,0,313,91.44,
240,0,312,92.82000000000001,
245,0,313,92.94,
250,0,297,94.32000000000001,
255,0,303,95.36,
260,0,318,93.13000000000001,
265,0,299,92.02,
270,0,305,92.98,
275,0,315,92.22,
280,0,308,94.99,
285,0,318,94.03,
290,0,312,94.34,
295,0,301,92.58,
300,0,304,94.94,
305,0,302,92.78,
310,0,309,92.39,
315,0,320,95.29,
320,0,312,92.85000000000001,
325,0,307,93.42,
330,0,311,93.58,
335,0,303,92.58,
340,0,308,92.35000000000001,
345,0,308,94.9,
350,0,295,91.68,
355,0,323,93.66,
360,0,305,92.78999999999999,
365,0,294,92.64,
370,0,309,93.34,
375,0,312,91.6,
380,0,300,93.52,
385,0,316,92.77,
390,0,306,93.36,
395,0,314,93.64,
400,0,320,91.72,
405,0,289,93.7,
410,0,312,93.46000000000001,
415,0,312,95.88,
420,0,316,92.77,
425,0,291,90.92,
430,0,315,92.49,
435,0,311,93.58,
440,0,280,92.59,
445,0,329,92.54,
450,0,302,93.25,
455,0,313,91.95,
460,0,323,93.94,
465,0,295,92.73,
470,0,283,91.71,
475,0,293,92.6,
480,0,327,92.14999999999999,
485,0,305,91.86,
490,0,286,93.48,
495,0,290,94.78,
500,0,301,93.07,
505,0,293,94.19,
510,0,302,94.27,
515,0,305,92.71,
520,0,293,92.26,
525,0,323,92.94,
530,0,298,93.64999999999999,
535,0,311,94.27,
540,0,296,90.99,
545,0,323,93.97999999999999,
550,0,299,93.13,
555,0,311,92.30000000000001,
560,0,281,92.33,
565,0,290,91.15,
570,0,275,92.17999999999999,
575,0,256,91.78999999999999,
580,0,285,93.25,
585,0,293,94.16,
590,0,295,91.3,
595,0,295,91.84,
600,0,303,91.81,
605,0,284,92.53,
610,0,322,94.11,
615,0,312,92.78,
620,0,291,91.64,
625,0,301,90.96,
630,0,292,94.42,
635,0,320,92.52,
640,0,335,93.22999999999999,
645,0,327,93.19999999999999,
650,0,260,92.55999999999999,
655,0,265,92.63,
660,0,257,91.41,
665,0,234,91.69999999999999,
670,0,256,92.46,
675,0,248,90.98,
680,0,255,92.34,
685,0,233,92.32000000000001,
690,0,343,92.66,
695,0,352,93.11,
700,0,214,94.26,
705,0,295,92.27000000000001,
710,0,291,92.91,
715,0,290,92.27,
720,0,284,91.04,
725,0,239,91.60000000000001,
730,0,313,94.99,
735,0,349,92.6,
740,0,300,93.31,
745,0,280,91.05,
750,0,194,91.19,
755,0,241,92.21,
760,0,218,92.75,
765,0,238,91.64,
770,0,288,93.42999999999999,
775,0,290,91.86999999999999,
780,0,235,93.29,
785,0,221,90.65,
790,0,313,93.72,
795,0,320,91.58,
800,0,225,92.22,
805,0,268,92.25999999999999,
810,0,274,92.58,
815,0,231,93.39,
820,0,322,92.22,
825,0,203,92.71000000000001,
830,0,334,92.92,
835,0,195,91.88,
840,0,223,93.7,
845,0,262,91.13,
850,0,268,92.19,
855,0,313,94.93,
860,0,200,90.59,
865,0,189,92.51,
870,0,201,92.47,
875,0,259,91.77,
880,0,280,93.64,
885,0,204,93.47,
890,0,205,91.82,
895,0,202,90.71,
900,0,216,93.86,
905,0,221,91.78999999999999,
910,0,247,93.81,
915,0,326,91.72,
920,0,197,91.58,
925,0,188,92.17,
930,0,186,91.18,
935,0,315,92.63999999999999,
940,0,290,91.9,
945,0,125,92.36,
950,0,145,90.75999999999999,
955,0,196,90.96,
960,0,218,90.93,
965,0,245,91.73,
970,0,246,92.47,
975,0,192,92.27,
980,0,187,93.54,
985,0,317,92.5,
990,0,268,93.85,
995,0,279,92.56,
1000,0,337,94.3,
1005,0,336,91.58,
1010,0,155,91.9,
1015,0,146,93.35000000000001,
1020,0,229,91.97,
1025,0,245,91.22,
1030,0,340,92.8,
1035,0,321,91.86,
1040,0,343,94.11,
1045,0,349,91.48,
1050,0,238,93.52,
1055,0,314,93.15,
1060,0,118,90.11,
1065,0,148,92.53,
1070,0,329,93.81,
1075,0,369,91.24,
1080,0,147,92.16,
1085,0,302,93.02999999999999,
1090,0,317,91.83,
1095,0,148,92.6,
1100,0,245,92.55,
1105,0,292,93.64999999999999,
1110,0,239,92.18,
1115,0,184,91.75,
1120,0,199,92.09,
1125,0,102,93.48,
1130,0,91,91.67,
1135,0,209,90.10000000000001,
1140,0,196,92.55999999999999,
1145,0,378,93.94,
1150,0,371,91.78,
1155,0,174,92.37,
1160,0,166,92.38,
1165,0,191,92.76,
1170,0,117,92.35,
1175,0,157,90.98,
1180,0,182,92.22,
1185,0,311,93.92999999999999,
1190,0,310,91.08999999999999,
1195,0,293,93.54,
1200,0,274,91.36,
1205,0,278,94.97999999999999,
1210,0,206,90.52,
1215,0,140,91.7,
1220,0,135,91.14,
1225,0,220,92.59,
1230,0,175,92.56,
1235,0,295,91.73,
1240,0,263,93.91,
1245,0,196,92.08,
1250,0,147,94.48,
1255,0,229,92.48,
1260,0,165,91.39,
1265,0,215,93.38,
1270,0,235,93.56,
1275,0,204,91.07000000000001,
1280,0,92,91.36,
1285,0,98,91.86,
1290,0,119,92.02000000000001,
1295,0,134,92.22,
1300,0,321,94.66000000000001,
1305,0,356,91.61,
1310,0,236,92.34,
1315,0,231,90.78,
1320,0,241,91.92999999999999,
1325,0,237,90.88,
1330,0,134,92.52000000000001,
1335,0,133,92.36,
1340,0,199,91.9,
1345,0,221,91.58,
1350,0,138,92.59,
1355,0,126,91.99,
1360,0,186,91.77,
1365,0,205,91.28999999999999,
1370,0,101,91.43,
1375,0,146,92.44,
1380,0,153,92.11,
1385,0,206,92.77000000000001,
1390,0,266,96.07,
1395,0,291,92.34,
1400,0,194,91.89999999999999,
1405,0,195,92.02000000000001,
1410,0,197,91.39,
1415,0,208,90.92999999999999,
1420,0,178,92.25,
1425,0,194,91.36999999999999,
1430,0,355,94.66000000000001,
1435,0,277,92.42,
1440,0,260,91.25,
1445,0,248,92.97999999999999,
1450,0,246,92.44,
1455,0,71,90.79,
1460,0,123,90.93,
1465,0,180,91.61999999999999,
1470,0,295,92.6,
1475,0,292,91.62,
1480,0,258,91.22,
1485,0,203,91.56,
1490,0,251,91.05,
1495,0,78,92.5,
1500,0,92,92.27,
1505,0,113,90.75,
1510,0,107,91.78,
1515,0,301,92.60000000000001,
1520,0,293,92.96000000000001,
1525,0,193,93.25999999999999,
1530,0,203,92.42,
1535,0,221,90.77,
1540,0,95,90.01,
1545,0,155,91.79,
1550,0,159,91.91000000000001,
1555,0,281,94.0,
1560,0,259,92.25999999999999,
1565,0,53,92.36,
1570,0,62,91.85000000000001,
1575,0,220,93.03999999999999,
1580,0,213,92.16999999999999,
1585,0,82,92.0,
1590,0,94,91.44,
1595,0,106,91.69999999999999,
1600,0,124,91.58,
1605,0,205,92.67,
1610,0,222,92.94,
1615,0,112,91.23,
1620,0,77,91.8,
1625,0,48,91.34,
1630,0,340,94.86,
1635,0,341,91.67,
1640,0,81,90.59,
1645,0,92,91.31,
1650,0,80,92.11,
1655,0,62,90.31,
1660,0,60,90.48,
1665,0,305,94.29,
1670,0,287,91.3,
1675,0,94,90.86,
1680,0,51,91.74,
1685,0,44,91.14,
1690,0,56,91.49,
1695,0,92,90.24,
1700,0,159,92.45,
1705,0,195,91.69,
1710,0,59,91.17999999999999,
1715,0,52,91.61,
1720,0,43,92.12,
1725,0,86,90.49000000000001,
1730,0,70,92.01,
1735,0,80,91.36,
1740,0,222,93.17,
1745,0,228,90.8,
1750,0,89,92.30999999999999,
1755,0,165,91.07,
1760,0,148,90.94,
1765,0,77,91.39,
1770,0,347,93.14999999999999,
1775,0,332,92.42,
1780,0,59,90.67,
1785,0,289,94.74000000000001,
1790,0,313,91.46,
1795,0,51,91.49,
1800,0,69,92.07,
1805,0,50,91.36999999999999,
1810,0,116,91.42,
1815,0,112,91.21000000000001,
1820,0,306,93.84,
1825,0,131,94.73,
1830,0,195,92.08,
1835,0,82,91.53,
1840,0,329,94.88,
1845,0,368,91.71,
1850,0,50,90.73,
1855,0,49,91.66,
1860,0,65,90.94,
1865,0,123,92.39999999999999,
1870,0,211,94.39,
1875,0,300,93.7,
1880,0,273,90.78999999999999,
1885,0,41,90.96000000000001,
1890,0,225,94.72,
1895,0,215,90.87,
1900,0,64,90.98,
1905,0,43,91.64,
1910,0,64,91.28,
1915,0,147,91.34,
1920,0,212,94.33,
1925,0,342,91.25,
1930,0,63,91.87,
