episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
305,621,414,105.32000000000001,
310,346,314,103.35000000000001,
315,344,306,103.82,
320,375,314,105.97,
325,368,283,104.03999999999999,
330,350,294,103.95,
335,354,310,105.8,
340,354,306,106.67999999999999,
345,379,327,103.24,
350,354,308,107.95,
355,356,299,104.38,
360,348,296,107.14999999999999,
365,349,293,105.30999999999999,
370,349,283,104.63,
375,332,312,103.7,
380,330,300,103.81,
385,366,300,105.92,
390,345,307,104.82,
395,353,298,105.79,
400,376,313,102.09,
405,345,307,103.16,
410,385,298,105.24,
415,347,289,104.47999999999999,
420,368,304,103.43,
425,332,292,103.89999999999999,
430,321,299,101.05,
435,349,293,103.58,
440,358,291,103.69999999999999,
445,357,308,105.64,
450,352,284,102.81,
455,332,298,102.66,
460,347,297,102.80000000000001,
465,332,298,103.03,
470,339,309,102.36,
475,356,288,106.99,
480,351,297,103.41,
485,349,307,101.42,
490,351,291,101.98,
495,342,280,101.38999999999999,
500,359,294,106.06,
505,358,295,101.22000000000001,
510,371,293,102.36,
515,353,286,103.17,
520,342,297,105.61999999999999,
525,357,303,105.52,
530,329,285,100.64999999999999,
535,359,308,102.84,
540,339,279,101.92,
545,346,295,101.77,
550,344,288,102.76,
555,352,288,102.42999999999999,
560,356,288,102.74,
565,368,291,102.50999999999999,
570,358,270,99.11999999999999,
575,352,296,101.24000000000001,
580,373,298,99.29,
585,350,290,102.51,
590,355,269,103.3,
595,360,288,102.88,
600,362,269,102.47000000000001,
605,367,271,100.84,
610,357,284,102.09,
615,365,275,101.43,
620,376,288,101.73,
625,347,286,98.58,
630,329,290,101.52,
635,332,284,101.91,
640,337,274,102.77000000000001,
645,320,279,104.71,
650,347,270,103.78,
655,353,268,103.69,
660,361,289,99.13000000000001,
665,340,289,99.96000000000001,
670,350,270,101.01,
675,347,284,102.44,
680,353,286,101.18,
685,376,286,103.28,
690,358,277,100.93,
695,339,268,101.61,
700,358,285,99.77000000000001,
705,354,280,100.87,
710,344,262,100.44,
715,338,262,101.9,
720,347,265,102.28999999999999,
725,356,284,100.38,
730,348,260,103.22,
735,362,256,101.11999999999999,
740,357,257,103.89999999999999,
745,345,282,100.98,
750,346,268,100.14,
755,339,265,101.05,
760,340,276,100.33,
765,364,253,104.04,
770,360,278,103.67,
775,357,267,102.11,
780,348,261,99.67999999999999,
785,355,283,100.14999999999999,
790,349,264,104.41,
795,362,276,100.78,
800,375,255,100.83,
805,362,244,101.03999999999999,
