t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.213935587761674,4.336505636070854,4.354886594202899,4.535346215780999,4.2044256575416,4.203945249597424,0.9269292904187896,0.9270352157266536,1.000114275499716,31.251599999999996,30.959999999999994,2.1418540000000004,2.1808300000000003,0.0,0.7382930756843801,0.5223027375201288,1.0622785829307568,115.21220611916264,0.0072331867038477,0.34040694591728526,-0.00033816425127497496
